,OXA-RS,CIP-RS,LEV-RS,MXF-RS,GEN-RS,TET-RS,ERY-RS,SMZ-RS,CLI-RS,FOS-RS,VAN-RS,LNZ-RS,TEC-RS,DAP-RS,RIF-RS
comK_1~~~comK_2~~~comK,0.989917059,0.2760712,0.018256157,0.002854842,0.928708592,0.999827757,0.1654252,0.549112689,0.101841057,0.373186271,1,1,0.008621588,1,8.00E-37
copA_2~~~copA_1,0.999999993,0.418398833,4.96E-05,9.87E-05,4.41E-12,0.00559573,0.999246123,0.027096169,0.999999896,0.679489408,1,1,0.996320668,1,0.036631014
corA_1~~~corA_2~~~corA,0.094631452,0.015715381,0.000970218,0.000278969,2.21E-49,0.999999857,0.771030182,0.022249903,0.99999986,0.900353424,1,1,0.130421347,1,3.94E-05
crcB_1,0.999981991,9.38E-06,1.15E-11,1.07E-08,0.003337824,0.976697233,0.900080481,2.77E-06,0.411726277,0.862561493,1,1,0.807918153,1,7.09E-06
crcB_2,0.912221531,0.205984142,3.16E-05,0.024134765,0.817318744,0.999468391,0.941818311,0.141070466,0.016960995,0.986284734,1,1,0.993488871,1,5.19E-09
crr,0.001118056,0.261637256,0.01564824,0.2472188,0.999807736,0.992433625,0.939440167,5.03E-08,0.999871799,0.629463897,1,1,0.256965894,1,0.334954867
csbC,0.659678895,0.020755261,0.005600745,0.000149985,0.355563257,0.999990847,0.999836698,0.845607434,0.99999996,0.200704153,1,1,0.967287478,1,2.43E-32
cspA,0.002251061,0.051805586,0.232887914,0.007235391,0.003843209,0.999772853,0.996185953,0.423678562,0.999518333,0.999999996,1,1,0.86893848,1,0.999999993
cspC,0.034155272,0.046037559,0.001055633,0.12599425,0.996278739,0.998590103,0.952778072,0.780834784,0.99247471,0.201392403,1,1,0.97695439,1,0.000116214
cstR_2~~~cstR_1~~~cstR,0.97748555,1.94E-05,2.57E-06,9.80E-09,6.71E-27,0.999759773,0.229142627,0.004126179,0.592489597,0.072570789,1,1,0.707813665,1,2.40E-05
ctaA,0.024379517,0.693753785,0.071622328,0.000511028,0.444279149,0.968503875,0.98365754,0.332703644,0.999999952,0.999069518,1,1,0.84531583,1,0.999999965
ctaB,0.60394652,0.204025655,0.004050743,4.55E-06,0.090395422,0.838094381,0.971212234,0.096555886,0.999773227,0.998540553,1,1,0.439389068,1,0.945526338
ctrA,0.001597107,6.89E-40,0.000155931,0.006919681,0.083336106,0.923641221,0.53432699,0.848396674,1,0.67445697,1,1,0.480323544,1,1
ctsR,0.999950936,0.002553794,0.00073425,0.000140844,0.837123049,0.997492991,0.291922037,0.091927178,0.997374202,0.934324545,1,1,0.192015233,1,0.985065989
cudT,0.827767046,0.001386518,1.54E-07,1.33E-10,0.000884333,0.994096526,0.739988791,0.007005433,0.999190184,0.183939104,1,1,0.034614222,1,9.11E-28
cvfB,0.632635292,0.006553528,4.00E-06,3.42E-07,0.701627,0.986726073,0.82383457,0.011801235,0.414063702,0.059289345,1,1,0.816332693,1,7.85E-06
cydB,0.999320357,0.24076672,0.056775508,0.031000976,0.031559708,0.97999001,0.99657385,0.895371908,0.999976604,0.995604232,1,1,0.027909881,1,0.999813321
cysC,0.997687366,0.032958248,1.02E-05,9.60E-05,1.75E-06,0.618359027,0.983257984,0.05256258,0.868916777,0.736956373,1,1,0.999999893,1,6.12E-11
cysE,0.999815358,0.000307236,8.38E-06,0.00066269,0.883212476,0.846103909,0.039549036,0.060061757,0.93236039,0.981658882,1,1,2.17E-10,1,0.998858997
cysG,0.947804335,0.015175923,9.71E-06,0.00099129,1.96E-14,0.999932553,0.998401302,0.128261186,0.704637176,0.970272887,1,1,0.237072934,1,3.20E-09
cysH,0.989043896,0.044069184,0.019857724,0.000341833,2.28E-10,0.99999952,0.975709296,0.016105447,0.999999998,0.909524385,1,1,0.035846582,1,2.55E-15
cysI_1~~~cysI_2~~~cysI,0.977501323,0.755723174,0.032389112,0.000466592,1.69E-14,0.908237596,0.947856832,0.032698642,0.239234544,0.964866181,1,1,0.903156383,1,0.027113832
cysJ,0.732056406,0.042105529,0.005128246,9.59E-06,0.160303929,0.979699693,0.992885534,0.062115014,0.999958332,0.375672939,1,1,0.983883157,1,3.59E-24
cysK,0.949973257,0.999520992,0.501168429,0.924134626,0.002735416,0.999999991,0.711721335,0.943843359,0.157456576,0.999970133,1,1,0.850419853,1,0.135038457
cysL,0.856976299,0.016818787,4.60E-09,0.001473682,1.19E-26,0.485325239,0.856674863,0.945091519,0.99769465,0.542210123,1,1,0.002672323,1,0.567719106
cysM_2~~~cysM_1~~~cysM,0.998670453,0.004408217,0.000586449,0.000184528,0.263855307,0.199258919,0.36341712,0.102378536,0.999467939,0.860907001,1,1,0.222175727,1,7.23E-08
cysS,0.565636788,0.011424536,0.000344867,1.54E-09,0.531445333,0.999113749,0.648200113,0.043681318,0.999841721,0.443593026,1,1,0.069353775,1,0.461553552
czrB_1~~~czrB_2~~~czrB,0.361650739,0.106536116,0.005127003,0.000933416,5.74E-05,0.936756859,0.999975928,0.914225825,0.999999967,0.99979403,1,1,0.931761521,1,8.76E-05
dapA,0.215137585,0.865949909,0.007759926,0.03662109,0.838488064,0.999936359,0.96589047,0.050239535,0.99668903,0.759339709,1,1,0.121674746,1,5.46E-11
dapB,0.990967055,0.298092876,0.004592484,4.52E-05,0.99359999,0.999999984,0.817610297,0.010124087,0.997040629,0.035313255,1,1,0.165581661,1,7.83E-07
dapD,0.714943047,0.896364648,0.033220352,0.045225924,0.96422937,0.999999892,0.639620329,0.140609718,0.486501295,0.907865896,1,1,0.100213169,1,6.53E-06
dapF~~~dapF_2~~~dapF_1,0.999888867,2.72E-41,0.055037933,0.050417875,0.485318446,0.999588183,0.90919325,0.203204078,0.959818106,0.559327082,1,1,0.687298272,1,3.82E-37
darA,0.245942818,0.000148301,0.005260952,0.000298175,0.898241477,0.999869247,0.781340442,0.716813994,0.998626343,0.999146297,1,1,0.939195491,1,1.59E-06
dat_2~~~dat_1~~~dat,0.772350852,0.565133147,0.212545053,0.001054517,3.68E-07,0.997757342,0.596857527,0.075157853,0.41112781,0.639937776,1,1,0.226191907,1,2.66E-08
dcuA,0.889711825,0.010374371,1.56E-06,1.69E-06,3.59E-10,0.999605828,0.213519207,0.002306565,0.428023558,0.812687767,1,1,0.964108448,1,8.11E-11
ddl,0.475331482,0.363547091,0.000245297,0.005034422,1.35E-48,0.995609567,0.918941773,0.506804713,0.999802924,0.026126327,1,1,9.51E-11,1,0.961519397
def,0.382243772,0.428700068,7.58E-05,0.133107032,0.365817183,0.998360664,0.990906341,0.845319104,0.999995259,0.259568447,1,1,0.009248453,1,0.998372962
def2,0.032935811,0.195039147,1.20E-05,0.00677946,0.746645201,0.991336926,0.90484199,0.344072316,0.752369638,0.137574044,1,1,0.464130902,1,7.66E-05
deoC2,0.446215461,2.61E-05,6.51E-11,2.36E-14,0.505397165,0.999988293,0.799753838,0.000359093,0.999498808,0.999771959,1,1,0.836151648,1,0.200275483
deoD,0.337821665,0.000450447,4.55E-10,1.79E-11,0.005841969,0.999996493,0.932950595,0.010963588,0.512477772,0.879355116,1,1,0.002540468,1,0.19667867
deoR,0.141154173,0.007234264,7.42E-09,1.49E-12,0.009620816,0.954818232,0.744859148,0.486430846,0.6695274,0.493514564,1,1,0.291254001,1,1.15E-05
dgkA,0.632350323,0.051227104,0.000174482,0.027978714,0.71883254,0.432538775,0.445508124,1.92E-05,0.994201677,0.772089431,1,1,0.097391732,1,0.88559364
dhaM,0.676101759,1.77E-05,8.75E-06,0.000225864,0.10969536,0.687815111,0.70502586,0.165413474,0.992227785,0.198830879,1,1,0.946711031,1,3.64E-60
dhoM,0.07409538,0.378973043,0.001478558,0.000215084,0.630415134,0.999997048,0.851632567,0.977574649,0.999827015,0.626068748,1,1,0.903091835,1,5.10E-25
dinG,0.997216983,0.044285334,1.00E-05,0.205675073,0.767595711,0.987520535,0.997921207,0.054741039,0.999810679,0.205667488,1,1,3.93E-08,1,1.72E-45
dinP,0.98537194,0.122104619,3.12E-05,0.190891804,0.107004493,0.114887486,0.777080546,0.571010604,0.99997065,0.999890873,1,1,0.218864696,1,0.000368683
disA,0.909310893,0.000175958,2.33E-05,2.00E-06,0.057106602,0.903604047,0.983725953,2.24E-06,0.510672199,0.076646941,1,1,3.62E-05,1,4.19E-11
div1b~~~divIB,0.998905805,0.991918709,0.410572993,0.010809464,4.31E-43,0.993981179,0.774279921,0.005560486,0.998509305,0.983401509,1,1,1,1,5.60E-11
divIC,0.789584149,0.796255771,0.008740235,0.338004953,8.92E-24,0.999999945,0.856990074,0.842878519,0.999823819,0.221713012,1,1,0.227288369,1,0.867636254
dltA,0.352144336,0.952725029,0.055913235,0.066317822,0.982345077,0.999965637,0.998791578,0.653572757,0.999507366,0.225186711,1,1,0.978188063,1,0.150400036
dltB,0.353183901,0.980835202,0.877582395,0.501685384,0.978588395,0.505589342,0.825216082,0.622196808,0.999953861,0.996408037,1,1,0.564419618,1,4.92E-05
dltC,0.010006341,0.012073321,0.009502801,0.010352664,0.845983474,0.898326404,0.642821551,0.279659682,0.46513709,0.28014063,1,1,0.013567888,1,4.47E-06
dltD,0.30948427,0.999948109,0.587823217,0.746333684,0.976315438,0.999913123,0.999963048,0.595141272,0.329440077,0.309561743,1,1,0.844536439,1,6.34E-37
dnaA,4.86E-05,0.000593161,2.35E-09,1.67E-08,0.638760898,0.997349754,0.990933617,0.088918753,0.999970555,0.786395589,1,1,0.879728158,1,0.729217924
dnaB,0.219556212,0.999819153,0.12648964,0.319411995,0.649814042,4.39E-38,0.645132752,0.160298612,1,0.999966526,1,1,0.985223051,1,1
dnaC,0.97616314,0.016784734,1.33E-05,2.96E-07,3.51E-15,0.062490208,0.939170982,0.001143914,0.33130868,0.384129847,1,1,0.999898123,1,4.88E-47
dnaD,0.334962098,0.191283934,6.27E-06,0.016492929,0.041335655,0.883924059,0.68057952,0.191301079,1,0.837726112,1,1,0.920351219,1,0.999999444
dnaE,0.788568653,0.012667677,3.21E-06,2.51E-06,1.52E-40,0.999981621,0.418963577,6.08E-06,0.907310672,0.277692845,1,1,0.56355996,1,4.33E-21
dnaG,0.99944835,0.995651077,0.002891272,0.152909534,0.00029289,0.999715861,0.993571227,0.599268185,0.739353429,0.334913388,1,1,0.697658467,1,6.77E-23
dnaI,0.756822559,0.361454394,9.25E-06,0.009313589,0.978758267,0.997669737,0.948466657,0.246207489,0.999999996,0.6487126,1,1,0.721439663,1,5.09E-39
dnaJ,0.965414567,2.61E-05,5.10E-05,9.00E-05,0.125581481,0.579500162,0.601495092,0.00170694,0.248596266,0.361892456,1,1,0.001951202,1,3.32E-20
dnaK,0.208610473,0.997836616,0.030526652,0.521982376,0.99999108,0.998684633,0.881509363,0.588594603,0.732489961,0.999998327,1,1,0.968931957,1,2.11E-06
dnaN,7.44E-08,0.073341703,0.0081317,2.10E-05,0.910474523,0.749575905,0.980091503,0.030503542,0.733969422,0.667538199,1,1,0.210359964,1,0.996135865
dnaX,0.817087919,0.980448581,0.024273734,0.932956153,6.83E-12,0.968665546,0.994424548,0.906228069,0.999999999,0.941041843,1,1,0.00499933,1,0.806800461
dps_1~~~dps_2~~~dps,0.523952754,0.473927773,0.071181732,5.34E-05,0.374851137,0.999833457,0.973093823,0.19989651,0.998123973,0.748343244,1,1,0.977389299,1,1.30E-10
drm,0.86514028,0.003930022,6.29E-08,1.12E-11,0.040637907,0.999991581,0.409005348,0.000756373,0.999977421,0.833502023,1,1,2.23E-06,1,4.78E-05
drp35,0.165710143,0.099618844,0.000550483,0.002357332,5.78E-15,0.955632356,0.997408825,2.04E-06,0.999975838,0.153332463,1,1,0.585431267,1,0.00023591
dtd,0.99996113,0.352065109,0.000111594,0.388803822,0.999996449,0.999847503,0.907065521,0.831593074,0.12477277,0.83684957,1,1,0.998927098,1,0.029324474
dus,0.453659889,0.374386774,0.000317083,0.000109551,0.953550633,0.999374259,0.526263724,0.73186151,1,0.981663942,1,1,0.998052617,1,5.22E-39
ecsB_2~~~ecsB_1~~~ecsB,0.294778045,0.927358477,0.006948497,0.000712062,0.040118263,0.997666585,0.734038389,0.910253032,0.999980757,0.932389621,1,1,0.573418935,1,0.002621246
efp,0.997366252,0.000414818,1.20E-11,0.0009357,0.18250763,0.97442239,0.611741001,0.165879856,0.749176316,0.217748212,1,1,0.762495898,1,0.000624264
emrA,0.315365557,1.46E-07,5.03E-12,8.34E-10,0.062129761,0.999002849,0.345794204,0.019899229,0.999963489,0.494978849,1,1,0.314989498,1,0.999164942
engA,0.862655793,0.301458905,8.04E-07,0.080207226,0.999493075,0.999990307,0.161698699,0.918311108,0.020973748,0.998589168,1,1,0.129064941,1,0.999999899
engB,7.37E-06,6.22E-09,5.13E-14,7.37E-08,0.019408062,0.996962686,0.826413871,1.06E-10,0.998452096,0.597120718,1,1,0.948424868,1,0.99639135
eno,0.91043429,0.62754522,0.000202279,0.293965816,0.090078713,0.999998666,0.934592493,0.744706949,0.999998547,0.99616401,1,1,0.999986826,1,1.48E-21
era,0.589825253,0.046720767,1.52E-05,2.35E-07,0.086125864,0.999877616,0.617284451,0.242508951,0.315025521,0.695014081,1,1,0.996332058,1,6.00E-37
est,0.407771263,0.942793149,0.613496211,0.028723754,0.988156658,6.40E-07,0.998244227,0.901296106,0.999999992,0.748338365,1,1,0.932652001,1,7.09E-13
eutD,0.973219872,0.955779923,0.009572883,0.502068388,0.974181471,0.99999999,0.742160027,0.354336614,0.999998275,0.052841137,1,1,0.999819037,1,4.94E-08
ezrA,0.162677113,0.997911612,0.133681078,0.000227262,0.000383718,1,0.85654661,0.352139052,0.463889434,0.037023876,1,1,0.999873451,1,4.15E-37
fabB,0.580599587,0.018724253,0.010851124,0.020459667,0.996859776,0.999988477,0.996204515,0.693077631,0.994865924,0.997742227,1,1,0.162715896,1,4.85E-07
fabD,0.987171045,0.132003609,0.000155357,1.79E-05,8.70E-51,0.999914524,0.994793199,0.422324961,0.996532568,0.951684605,1,1,0.992756698,1,4.21E-62
fabG_1,0.061924406,0.207676775,0.001684734,2.45E-07,0.008760583,0.994735945,0.842854065,0.88521756,0.008750671,0.201371448,1,1,0.020883946,1,2.03E-17
fabG_3~~~fabG_2,0.262144024,0.985772916,0.038185508,0.771090555,0.999991756,0.998949406,0.80697566,0.413825944,0.999999961,0.766827626,1,1,0.999878447,1,1
fabG_3~~~fabG_4,0.057929536,0.694878305,1.45E-05,1.50E-06,0.005161367,9.48E-37,0.999999989,0.56671234,0.999934351,0.998001246,1,1,1,1,3.16E-19
fabH,0.004746849,0.94712559,0.008331144,0.031385652,0.826151254,0.988793018,0.995838154,0.835329979,0.999999997,0.999962601,1,1,1.36E-13,1,1
fabI,0.871065185,0.707726786,0.005229814,0.033825582,0.958886025,0.993115494,0.957942131,0.874109116,0.999999999,0.994949234,1,1,0.510798666,1,0.00132553
fabZ,0.064856991,0.096657982,0.000879827,0.000128713,0.015130145,0.996101252,0.440874583,0.989045723,0.999140374,0.999905015,1,1,0.794051686,1,0.999268235
fapR,0.826569066,2.20E-05,3.08E-07,1.05E-10,0.047545597,0.999853458,0.766907843,0.604291425,0.98812144,0.282270786,1,1,0.000950755,1,1.04E-21
fbaA,0.994438641,0.238440752,0.055349239,0.041265184,0.038057082,0.086737353,0.803983341,0.754763584,0.999789913,0.945333023,1,1,1.24E-05,1,0.989629535
fbp,0.993010484,0.497650996,0.038450851,0.006634257,1.29E-07,0.78044812,0.737084193,0.001984262,0.315770459,0.129680559,1,1,0.275939842,1,1.21E-39
fbpA_2~~~fbpA_1~~~fbpA,0.52533629,0.002952994,7.20E-06,1.44E-13,0.423955516,0.945934835,0.207771991,0.19644356,0.999977758,0.916176272,1,1,0.575904906,1,3.85E-19
fdaB,0.265893825,0.019890763,4.27E-07,1.28E-05,8.78E-24,0.078163776,0.923341286,0.012310316,0.905778178,0.248179322,1,1,0.036643344,1,1.06E-12
fecB,0.258724248,0.04525177,1.59E-06,0.102600423,0.977526517,0.976497591,0.696309555,0.87868641,0.998943876,0.598384266,1,1,0.028309393,1,0.562906747
femA,0.868250487,0.064600639,2.35E-05,1.28E-07,0.426519321,0.999704437,0.965051147,0.062036261,0.999995849,0.999082364,1,1,0.998505426,1,5.02E-42
femB,0.335491013,0.131502767,1.20E-08,0.025205516,0.943056567,1,0.519165479,0.079987353,0.468104193,0.126736948,1,1,0.999998919,1,7.63E-28
feoA,0.972916287,0.002331546,4.97E-07,0.000135703,0.648101257,0.61954268,0.4828037,0.316809098,0.999991382,0.999294165,1,1,0.069592052,1,0.812616823
fer,0.353298865,3.27E-05,2.75E-05,0.001085867,0.898136217,0.999631718,0.861812496,0.703858996,0.861284825,0.141162689,1,1,0.432291833,1,0.999436646
fes~~~fes_1~~~fes_2,0.75242184,0.373726538,0.073631176,0.038596007,0.997107948,0.997855456,0.906588721,0.585655872,0.999999989,0.955115441,1,1,0.94496967,1,3.98E-09
fhs,0.976202739,0.368106191,0.013622675,0.004450562,0.109844679,0.997001144,0.928688806,0.469883484,0.999993767,0.999296891,1,1,0.975786989,1,8.90E-09
fhuA,0.15344302,0.224718175,0.000536539,1.10E-07,0.149378858,0.999601621,0.969176927,0.548419657,0.076419191,0.517100867,1,1,0.592380454,1,1.40E-28
fmhA_1~~~fmhA_2~~~fmhA,0.999998964,0.327001706,2.09E-05,3.43E-05,0.470678508,0.999999989,0.936385974,0.000817734,0.999999992,0.912792342,1,1,0.795866299,1,5.01E-43
fmhB,8.06E-05,0.012403968,0.000135079,0.009105935,0.904036018,0.999999705,0.982753092,0.118017273,0.999999781,0.183593197,1,1,0.323643594,1,2.17E-17
fmrO_1~~~fmrO~~~fmrO_2,0.999885064,0.678840599,0.303575541,0.007772758,0.103963162,0.999920229,0.990555756,0.126507288,0.989124279,0.779838674,1,1,0.996699352,1,6.50E-15
fmt,0.037724831,0.687761556,0.000105347,0.104203285,0.986385997,0.999999865,0.995751193,0.564760904,0.928180353,0.600825133,1,1,0.999612214,1,3.72E-14
fmtC,0.983953186,0.999711043,0.365856872,0.035048884,0.914464466,0.999999784,0.99726864,0.319651196,1,0.828824892,1,1,0.785255835,1,0.999999988
fni,0.542588203,0.070159149,8.94E-06,6.98E-06,0.353088104,0.999978908,0.874998404,0.028805717,0.999999963,0.758008818,1,1,0.08646042,1,9.69E-05
folB,3.95E-06,0.097438104,0.028629494,0.05968932,0.993452994,0.984976676,0.99916274,0.944741362,0.999438377,0.028313099,1,1,0.00212453,1,0.981638976
folC,0.528714218,0.143798808,5.26E-05,0.010094377,0.511507496,0.999623333,0.63980566,0.091385239,0.999990942,0.768952514,1,1,0.823137385,1,0.790832908
folD,0.312271559,0.213648178,6.07E-05,0.026665669,0.382022566,0.99623539,0.705848573,0.518088131,0.999999347,0.022107032,1,1,0.081220672,1,0.284130757
folE,0.134217809,0.495076034,0.000331844,0.6787216,0.434719545,0.001271012,0.998809227,0.810379067,0.999979386,0.123777766,1,1,0.376215334,1,0.163064348
folK,0.074843496,0.941776885,0.635661931,0.932714547,2.46E-24,0.997729137,0.999827087,0.993739116,0.999969478,0.29736001,1,1,0.907408418,1,0.999998459
folP,0.552862809,0.002441804,9.47E-07,0.028829391,1.22E-19,0.99999293,0.521522017,0.001904526,0.997990071,0.351592499,1,1,0.002170028,1,0.001489594
fosB_1~~~fosB_2~~~fosB,0.765821195,0.094755043,0.000806419,1.03E-07,0.093564231,0.99531635,0.947349573,0.297760346,0.77367036,0.560783417,1,1,0.960268205,1,1.75E-18
fpg~~~fpg_1~~~fpg_2,1,0.947891908,0.005607882,0.003822263,0.048305067,0.99984683,0.740773584,0.370332913,0.999999997,0.999834142,1,1,0.999968479,1,1
frr,0.759955069,0.154172867,0.219655965,0.308821297,0.787273027,0.988356464,0.869363221,0.917729741,0.99099928,0.986655158,1,1,0.028144477,1,0.934509819
ftn,0.879600818,0.144309791,0.012615811,0.020925855,0.060658789,0.972913534,0.771863087,0.789865332,0.997253815,0.887288379,1,1,0.211729648,1,1.61E-57
ftsA,0.204755659,0.901144217,0.091348951,0.011888745,0.227831963,0.999999989,0.487226965,0.065813613,0.997484868,0.759109956,1,1,0.055858357,1,1.49E-13
ftsH,0.997810295,0.999909457,0.81417409,0.821085954,0.009299583,0.999999963,0.612623628,0.999294692,0.039121178,0.141113434,1,1,0.736058219,1,8.01E-32
ftsK,6.02E-06,0.83076402,0.005103749,0.001122623,0.219858623,0.999871653,0.997855198,0.365809024,1,0.973276187,1,1,0.63814308,1,1.79E-08
ftsL,0.999592332,0.000778011,0.016493032,6.05E-05,0.900295443,0.962075566,0.79069764,0.004458437,0.404160582,0.075218809,1,1,0.999731473,1,6.21E-09
ftsW,0.99994347,0.796855965,0.001546942,0.310028312,0.258613682,0.415350476,0.982497085,0.680061128,1,0.927884728,1,1,0.091139956,1,0.015603237
ftsY,0.045982318,0.094615522,4.30E-07,3.50E-06,0.382891332,0.999964166,0.754623315,0.058301499,0.999995578,0.60344795,1,1,0.854894179,1,8.40E-24
ftsZ,0.888984159,0.067951692,0.034267716,0.22904883,0.949256895,0.998526438,0.780645951,0.060361054,0.995228501,0.992663155,1,1,0.986498337,1,2.22E-07
fumC,0.828519326,0.997190697,0.041616262,0.460629291,0.817507678,0.999981963,0.92207246,0.594053252,0.466456978,0.816567649,1,1,0.4594776,1,3.11E-10
fur,0.047478925,0.002414096,0.000142895,0.017013038,0.029568124,0.003238024,0.482302532,3.92E-06,0.945142746,0.929897759,1,1,0.577620016,1,0.761101765
fus,0.856240926,0.538319406,0.000230117,0.000599055,0.283752145,0.993801298,0.880115723,0.335790693,0.223078341,0.742828416,1,1,0.004104036,1,0.208607687
galM,0.673123912,0.149992551,0.007083775,0.015880814,0.366785717,0.991517044,0.916873403,0.497173898,0.999863479,0.2964967,1,1,0.993063169,1,0.999999999
galU_1~~~galU,0.464411849,0.003247234,2.82E-05,1.17E-10,2.80E-06,0.888877422,0.251633531,0.000107732,0.977227176,0.999536806,1,1,0.040727691,1,1.62E-25
gap,0.15754455,0.975306386,0.817344305,0.669252266,0.999733164,1,0.996319854,0.927002772,0.999992551,0.992232617,1,1,0.994898378,1,2.29E-62
gapB,0.614381541,0.174194333,5.71E-05,4.70E-06,2.16E-05,4.75E-43,0.974737673,5.77E-06,0.881603671,0.276212633,1,1,0.29542688,1,1.39E-16
gatA,0.518314877,0.24384082,0.017192444,0.040105502,0.000606652,0.999999996,0.91283634,0.045409655,0.999999999,0.965758094,1,1,0.987893247,1,0.999998711
gatB,0.623077856,0.191610458,2.58E-06,3.15E-05,0.143341767,0.994677989,0.966858636,0.21795491,0.999863584,0.95624455,1,1,0.997295512,1,8.76E-08
gatC,0.99837763,1.66E-08,1.59E-08,6.42E-10,0.010857298,0.768458633,0.904958906,6.34E-05,0.777491859,0.466827562,1,1,0.666215323,1,0.222218816
gbsA_1,0.957045732,0.017952486,0.010343901,1.63E-05,3.76E-10,0.999571007,0.96693955,0.04245389,0.926020695,0.186046492,1,1,0.837207355,1,2.79E-25
gbsA_2,0.9284653,0.999481514,0.376691266,0.560495489,4.14E-12,0.964483656,0.998566265,0.627741876,0.111814161,0.770253631,1,1,0.703995399,1,2.17E-34
gcaD,0.937157643,0.333467568,7.56E-07,0.042628397,0.597542235,0.928473596,0.997634485,0.964858667,0.999980047,0.872722318,1,1,0.030919917,1,4.36E-43
gcvH,0.871772312,1.77E-07,1.93E-14,1.56E-13,0.006070074,0.999979609,0.128661092,0.000586114,0.99989999,0.970907395,1,1,0.994692921,1,0.999383027
gcvPA,0.032477648,0.233674974,0.000538576,0.083940122,0.027137902,0.999999952,0.729677107,0.00146254,0.979081759,0.280356559,1,1,0.986796525,1,0.017634324
gcvPB,0.074827908,0.902966084,0.06012653,0.209183066,2.74E-34,1,0.761801345,0.00523067,0.999999999,0.924289022,1,1,0.999350805,1,0.80830915
gdnC,0.866039018,1.59E-05,6.44E-09,3.20E-11,0.023899455,0.456900427,0.01198439,0.002981495,0.86447157,0.444818447,1,1,2.08E-10,1,1.24E-10
gdnD,0.312973382,2.41E-05,0.007986134,4.80E-06,6.63E-62,0.999949952,0.150832527,0.318675681,0.995063163,0.994236248,1,1,0.99847051,1,1.27E-05
gerCC,0.569059896,0.30078857,5.31E-09,0.000189454,0.080916144,0.919709591,0.787783189,0.039824784,0.999438352,0.902452379,1,1,0.902662969,1,0.987204708
